"","study_1","study_2","study_3","study_4"
"KRTAP5-8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC02685",1,0,0,0
"NRN1L",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZIC2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC00895",1,0,0,0
"ZBED10P",1,0,0,0
"ADCK5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC102724151",1,0,0,0
"SUPT20HL1",1,0,0,0
"IFNL2",0.53961814226692,0.487388851657797,0.686486975707545,0
"KRTAP12-2",0.471404520791032,0,0.599707531057446,0.646628683999372
"100133331",1,0,0,0
"C20orf141",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PSORS1C3",1,0,0,0
"NPAS4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RDH8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TSSK6",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"OBP2B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BOP1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC644189",0.589094188963293,0,0,0.808064376476083
"SLC16A11",0.53961814226692,0.487388851657797,0.686486975707545,0
"RXFP4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LHX3",0.589094188963293,0,0,0.808064376476083
"TFAMP1",1,0,0,0
"QRFP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MGC16025",0.589094188963293,0,0,0.808064376476083
"USP17L1",0.53961814226692,0.487388851657797,0.686486975707545,0
"HOTTIP",1,0,0,0
"LOC105374381",1,0,0,0
"SLC26A6",0.53961814226692,0.487388851657797,0.686486975707545,0
"ATP6V0CP3",1,0,0,0
"CCDC87",0.589094188963293,0,0,0.808064376476083
"MIR7114",1,0,0,0
"MAS1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ABHD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SNORA80C",1,0,0,0
"101929738",1,0,0,0
"DLL3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRTAP5-11",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC644936",1,0,0,0
"LCE1B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRTAP2-2",0.471404520791032,0,0.599707531057446,0.646628683999372
"CEBPA-DT",1,0,0,0
"LOC100130849",0.589094188963293,0,0,0.808064376476083
"PRM1",0.589094188963293,0,0,0.808064376476083
"C1orf35",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FOXD4L3",0.53961814226692,0.487388851657797,0.686486975707545,0
"KRTAP10-1",0.589094188963293,0,0,0.808064376476083
"GPR31",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRT19P2",1,0,0,0
"KRTAP10-5",1,0,0,0
"LINC00605",1,0,0,0
"ROBO3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC112268432",1,0,0,0
"ANGPTL8",0.53961814226692,0.487388851657797,0.686486975707545,0
"ATOH1",0.589094188963293,0,0,0.808064376476083
"MMP25",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MAGEA9",0.589094188963293,0,0,0.808064376476083
"GRIK5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC02894",1,0,0,0
"CLDN9",0.589094188963293,0,0,0.808064376476083
"GOLGA6L25",1,0,0,0
"IL3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"101928055",1,0,0,0
"CRSP8P",1,0,0,0
"TTLL9",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"OMP",0.53961814226692,0.487388851657797,0.686486975707545,0
"LYPLA2P2",1,0,0,0
"EPOP",0.53961814226692,0.487388851657797,0.686486975707545,0
"RNF186",0.589094188963293,0,0,0.808064376476083
"ABCB9",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ELOA3BP",1,0,0,0
"FLJ30679",0.589094188963293,0,0,0.808064376476083
"RNF126P1",1,0,0,0
"USP17L3",1,0,0,0
"MIR1268B",1,0,0,0
"102724865",1,0,0,0
"KRTAP4-9",0.471404520791032,0,0.599707531057446,0.646628683999372
"HOXD12",0.589094188963293,0,0,0.808064376476083
"ELOA3P",1,0,0,0
"CCER1",1,0,0,0
"LOC105373369",1,0,0,0
"MAGEA2",0.53961814226692,0.487388851657797,0.686486975707545,0
"TMEM88",0.53961814226692,0.487388851657797,0.686486975707545,0
"MPIG6B",0.53961814226692,0.487388851657797,0.686486975707545,0
"CDKN2A-AS1",1,0,0,0
"ISM2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TNIP2P1",1,0,0,0
"USP17L4",0.617988307121335,0,0.786187288285245,0
"IL27",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FOXD4L1",0.53961814226692,0.487388851657797,0.686486975707545,0
"LRRC10",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"STRC",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CCL26",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC02449",1,0,0,0
"LILRA4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRTAP5-9",0.53961814226692,0.487388851657797,0.686486975707545,0
"OR6B2",0.617988307121335,0,0.786187288285245,0
"LOC107985201",1,0,0,0
"CUX2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LSMEM2",1,0,0,0
"GOLGA6L24",1,0,0,0
"USP17L22",1,0,0,0
"APC2",0.53961814226692,0.487388851657797,0.686486975707545,0
"OR2Z1",0.589094188963293,0,0,0.808064376476083
"LOC102724563",1,0,0,0
"LOC102724197",1,0,0,0
"LOC100533997",1,0,0,0
"MAGEA5P",1,0,0,0
"FGF22",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MPC1L",0.53961814226692,0.487388851657797,0.686486975707545,0
"FAM85A",1,0,0,0
"KCNK4-CATSPERZ",1,0,0,0
"AQP8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MYRF",0.53961814226692,0.487388851657797,0.686486975707545,0
"OR6V1",0.471404520791032,0,0.599707531057446,0.646628683999372
"SLC9A5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LCTL",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMED2-DT",1,0,0,0
"PRODH2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105371822",1,0,0,0
"KRTAP16-1",0.53961814226692,0.487388851657797,0.686486975707545,0
"MAGEC1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KCNK7",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PRR36",0.53961814226692,0.487388851657797,0.686486975707545,0
"TOB2P1",0.589094188963293,0,0,0.808064376476083
"TMEM229A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"H1-7",1,0,0,0
"MIR181D",1,0,0,0
"EML2-AS1",1,0,0,0
"OTUD6A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"VTN",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FLJ42627",0.589094188963293,0,0,0.808064376476083
"HBQ1",0.589094188963293,0,0,0.808064376476083
"EIF5AL1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BORCS6",0.53961814226692,0.487388851657797,0.686486975707545,0
"SUV39H1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SPTBN5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LSP1P3",1,0,0,0
"GOLGA6L1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"OR1K1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KCNK4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PTPN5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC729080",0.589094188963293,0,0,0.808064376476083
"HTR1A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FBXW12",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC52A1",0.53961814226692,0.487388851657797,0.686486975707545,0
"POU3F4",0.589094188963293,0,0,0.808064376476083
"INSM1",0.589094188963293,0,0,0.808064376476083
"CELA3A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"USP17L7",0.53961814226692,0.487388851657797,0.686486975707545,0
"SNORA63",1,0,0,0
"TCEA2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"107987399",1,0,0,0
"LINC02874",1,0,0,0
"PCDHB17P",1,0,0,0
"NXF5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TEX101",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GLTPD2",0.589094188963293,0,0,0.808064376476083
"ANKRD33",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105378589",1,0,0,0
"LOC646471",0.589094188963293,0,0,0.808064376476083
"GOLGA6L26",1,0,0,0
"RFPL3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"STRCP1",1,0,0,0
"GJD3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MGAT4EP",1,0,0,0
"CSH2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ODF4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MIR1236",1,0,0,0
"HPN-AS1",1,0,0,0
"TRIM72",0.520060220985952,0.469723928914653,0,0.713370028213286
"KMT2E-AS1",1,0,0,0
"MYADML",0.589094188963293,0,0,0.808064376476083
"OR10H2",0.471404520791032,0,0.599707531057446,0.646628683999372
"SH3GL1P2",0.589094188963293,0,0,0.808064376476083
"LOC107986800",1,0,0,0
"HPX",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LIPE",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MBD3L1",0.53961814226692,0.487388851657797,0.686486975707545,0
"GUCY2D",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CEMP1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MST1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRT86",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PIPSL",1,0,0,0
"HSD11B2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DUOXA2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SPC24",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FLJ13224",0.589094188963293,0,0,0.808064376476083
"ENTPD8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GPR25",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRTAP12-1",0.53961814226692,0.487388851657797,0.686486975707545,0
"TMEM102",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"STK32C",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MRGPRX1",1,0,0,0
"LCE1C",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"B3GALT6",0.589094188963293,0,0,0.808064376476083
"CYP8B1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"HSD11B1L",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRTAP2-3",0.53961814226692,0.487388851657797,0.686486975707545,0
"RYR1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC100652777",1,0,0,0
"LOC107985911",1,0,0,0
"LINC02396",1,0,0,0
"MC5R",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC112268130",1,0,0,0
"RIN1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MOGAT3",0.589094188963293,0,0,0.808064376476083
"NSUN5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TRIL",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TRIM54",0.53961814226692,0.487388851657797,0.686486975707545,0
"LOC649352",1,0,0,0
"TSPYL6",0.589094188963293,0,0,0.808064376476083
"MAGEA9B",0.53961814226692,0.487388851657797,0.686486975707545,0
"PIN4P1",1,0,0,0
"ACKR1",0.53961814226692,0.487388851657797,0.686486975707545,0
"S1PR4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GPR146",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MFSD6L",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GOLGA6FP",1,0,0,0
"SCARNA7",0.589094188963293,0,0,0.808064376476083
"KHDC3L",1,0,0,0
"DCAF4L1",0.589094188963293,0,0,0.808064376476083
"102724823",1,0,0,0
"OR3A3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GHDC",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SH2B2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC112268204",1,0,0,0
"GOLGA6L6",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ANKRD24",0.53961814226692,0.487388851657797,0.686486975707545,0
"RLN1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CEP83-DT",1,0,0,0
"LNROP",1,0,0,0
"TAS2R41",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FERD3L",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PP12613",0.589094188963293,0,0,0.808064376476083
"LOC105374608",1,0,0,0
"KRTAP9-8",0.589094188963293,0,0,0.808064376476083
"KRTAP17-1",0.471404520791032,0,0.599707531057446,0.646628683999372
"XYLT2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC90246",0.589094188963293,0,0,0.808064376476083
"MAGIX",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TSPAN16",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMIGD2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EPB41L4A-DT",1,0,0,0
"APOA4",0.589094188963293,0,0,0.808064376476083
"CELF3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RHBDF2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRTAP9-1",0.589094188963293,0,0,0.808064376476083
"PLEKHG6",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SOX11",0.589094188963293,0,0,0.808064376476083
"TFDP3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LCE3A",0.471404520791032,0,0.599707531057446,0.646628683999372
"EPHA1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"UROC1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM226A",1,0,0,0
"BIRC8",0.589094188963293,0,0,0.808064376476083
"ANKLE1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"H3-4",1,0,0,0
"HEXIM2",0.53961814226692,0.487388851657797,0.686486975707545,0
"LDC1P",1,0,0,0
"LBX2-AS1",1,0,0,0
"FAM106C",1,0,0,0
"CDK3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC100131496",0.589094188963293,0,0,0.808064376476083
"MARK2P9",1,0,0,0
"OR7E37P",0.589094188963293,0,0,0.808064376476083
"FAM226B",1,0,0,0
"DPPA2P3",1,0,0,0
"FAM138B",1,0,0,0
"KLHDC7A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SPAAR",0.53961814226692,0.487388851657797,0.686486975707545,0
"ASPRV1",0.53961814226692,0.487388851657797,0.686486975707545,0
"SCN2B",0.53961814226692,0.487388851657797,0.686486975707545,0
"TAF1L",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMEM114",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LHX4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FOXE1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TBC1D21",0.471404520791032,0,0.599707531057446,0.646628683999372
"NCR2",0.471404520791032,0,0.599707531057446,0.646628683999372
"DQX1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CSHL1",0.471404520791032,0,0.599707531057446,0.646628683999372
"LINC02579",1,0,0,0
"NBEAL2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"UBE2MP1",0.589094188963293,0,0,0.808064376476083
"CETN1",0.589094188963293,0,0,0.808064376476083
"OR1M1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RGPD4-AS1",1,0,0,0
"MAMSTR",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NKX2-6",0.589094188963293,0,0,0.808064376476083
"PAQR4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CDRT15L2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"WDR83",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GOLM2",1,0,0,0
"PALM3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ELMO3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SEC14L4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC00965",1,0,0,0
"CNTFR",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NOXO1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ARGFXP2",0.589094188963293,0,0,0.808064376476083
"MKRN3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MFSD13A",0.53961814226692,0.487388851657797,0.686486975707545,0
"102723539",1,0,0,0
"ELOA2",0.53961814226692,0.487388851657797,0.686486975707545,0
"ELOVL2-AS1",1,0,0,0
"LEISA1",1,0,0,0
"USP17L2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KPLCE",1,0,0,0
"FTMT",0.589094188963293,0,0,0.808064376476083
"BAHCC1",0.53961814226692,0.487388851657797,0.686486975707545,0
"MUC12-AS1",1,0,0,0
"PKN3",0.53961814226692,0.487388851657797,0.686486975707545,0
"MYADML2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"C6orf15",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CLDN34",0.53961814226692,0.487388851657797,0.686486975707545,0
"ARHGAP11A-DT",1,0,0,0
"OR4D1",0.53961814226692,0.487388851657797,0.686486975707545,0
"NPW",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BPIFB3",1,0,0,0
"EPHA8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105371567",1,0,0,0
"PCDHB8",0.53961814226692,0.487388851657797,0.686486975707545,0
"NPC1L1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ACTL7B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GPR150",0.589094188963293,0,0,0.808064376476083
"CDRT15P2",1,0,0,0
"PLEKHG4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DPPA5",0.589094188963293,0,0,0.808064376476083
"TEDDM1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC101060341",1,0,0,0
"PCDHB6",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF653",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KRT33B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DUOX2",0.53961814226692,0.487388851657797,0.686486975707545,0
"TMEM95",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TARDBPP3",1,0,0,0
"LINC00235",1,0,0,0
"TREH",0.53961814226692,0.487388851657797,0.686486975707545,0
"LCE1F",1,0,0,0
"ST20-AS1",1,0,0,0
"MYH3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RPL10L",0.53961814226692,0.487388851657797,0.686486975707545,0
"KRTAP9-2",1,0,0,0
"PTMAP11",1,0,0,0
"PIP5K1P1",0.589094188963293,0,0,0.808064376476083
"HDDC3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
